file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\ApiVersionAPITest.java,io.supertokens.test.ApiVersionAPITest,testThatApiVersionsAreBasedOnWebserverAPIsSupportedVersions/0,FALSE,122,5,1,0,1,2,14,14,0,6,0,14,0,0,1,0,0,0,5,3,6,0,1,0,0,0,30,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\ApiVersionAPITest.java,io.supertokens.test.ApiVersionAPITest,testThatAllReturnedVersionsHaveXYFormat/0,FALSE,145,3,0,0,0,2,11,11,0,3,0,11,0,0,1,0,0,0,6,2,3,0,1,0,0,0,23,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\ApiVersionAPITest.java,io.supertokens.test.ApiVersionAPITest,testThatWebsiteAndAPIDomainAreSaved/0,FALSE,163,5,3,0,3,1,11,19,0,4,0,11,0,0,0,0,0,0,13,4,4,0,1,0,0,0,20,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\ApiVersionAPITest.java,io.supertokens.test.ApiVersionAPITest,testAPIVersionWorksEvenIfThereIsAnException/0,FALSE,199,14,5,0,5,3,18,26,2,6,0,18,0,0,0,1,0,0,13,3,6,0,1,0,0,0,35,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\webserver\api\core\ApiVersionAPI.java,io.supertokens.webserver.api.core.ApiVersionAPI,ApiVersionAPI/1[io.supertokens.Main],TRUE,42,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\webserver\api\core\ApiVersionAPI.java,io.supertokens.webserver.api.core.ApiVersionAPI,"doGet/2[io.supertokens.webserver.api.core.HttpServletRequest,io.supertokens.webserver.api.core.HttpServletResponse]",FALSE,57,13,9,0,9,6,13,27,0,7,2,13,0,0,1,0,2,0,4,1,7,1,3,0,0,0,46,4,1,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\webserver\api\core\ApiVersionAPI.java,io.supertokens.webserver.api.core.ApiVersionAPI,getPath/0,FALSE,47,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\webserver\api\core\ApiVersionAPI.java,io.supertokens.webserver.api.core.ApiVersionAPI,versionNeeded/1[io.supertokens.webserver.api.core.HttpServletRequest],FALSE,52,1,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\api\LinkAccountsAPITest.java,io.supertokens.test.accountlinking.api.LinkAccountsAPITest,testUserObjectInLinkAccountsResponse/0,FALSE,543,11,6,0,6,2,27,30,1,10,0,27,0,0,0,1,0,0,19,5,10,0,1,0,0,0,29,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\api\LinkAccountsAPITest.java,io.supertokens.test.accountlinking.api.LinkAccountsAPITest,beforeEach/0,FALSE,57,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\api\LinkAccountsAPITest.java,io.supertokens.test.accountlinking.api.LinkAccountsAPITest,linkingUsersFailsCauseAnotherAccountWithSameEmailAlreadyAPrimaryUserWithUserIdMapping/0,FALSE,313,15,8,0,8,2,24,31,1,8,0,24,0,0,0,1,0,1,25,3,8,0,1,0,0,0,45,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\api\LinkAccountsAPITest.java,io.supertokens.test.accountlinking.api.LinkAccountsAPITest,linkingUserFailsCauseAlreadyLinkedToAnotherAccount/0,FALSE,368,11,7,0,7,2,25,29,1,7,0,25,0,0,0,1,0,0,18,3,7,0,1,0,0,0,40,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\api\LinkAccountsAPITest.java,io.supertokens.test.accountlinking.api.LinkAccountsAPITest,linkingUsersFailsCauseAnotherAccountWithSameEmailAlreadyAPrimaryUser/0,FALSE,262,14,7,0,7,2,23,28,1,8,0,23,0,0,0,1,0,1,19,3,8,0,1,0,0,0,43,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\api\LinkAccountsAPITest.java,io.supertokens.test.accountlinking.api.LinkAccountsAPITest,canLinkReturnsTrueWithUserIdMapping/0,FALSE,116,12,8,0,8,2,28,38,1,8,0,28,0,0,0,1,0,0,29,6,8,0,1,0,0,0,27,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\api\LinkAccountsAPITest.java,io.supertokens.test.accountlinking.api.LinkAccountsAPITest,afterTesting/0,FALSE,52,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\api\LinkAccountsAPITest.java,io.supertokens.test.accountlinking.api.LinkAccountsAPITest,linkReturnsFailsWithoutFeatureEnabled/0,FALSE,504,8,5,0,5,4,16,29,2,6,0,16,0,0,0,1,1,1,10,3,5,0,2,0,0,0,29,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\api\LinkAccountsAPITest.java,io.supertokens.test.accountlinking.api.LinkAccountsAPITest,makingPrimaryUserFailsCauseAlreadyLinkedToAnotherAccountWithUserIdMapping/0,FALSE,418,12,8,0,8,2,26,32,1,7,0,26,0,0,0,1,0,0,24,3,7,0,1,0,0,0,44,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\api\LinkAccountsAPITest.java,io.supertokens.test.accountlinking.api.LinkAccountsAPITest,linkReturnsTrue/0,FALSE,62,11,7,0,7,2,27,36,1,8,0,27,0,0,0,1,0,0,23,6,8,0,1,0,0,0,23,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\api\LinkAccountsAPITest.java,io.supertokens.test.accountlinking.api.LinkAccountsAPITest,linkingUserFailsCauseAlreadyLinkedToAnotherAccountReturnsUserObject/0,FALSE,589,11,7,0,7,2,26,34,1,11,0,26,0,0,0,1,0,0,23,5,11,0,1,0,0,0,45,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\api\LinkAccountsAPITest.java,io.supertokens.test.accountlinking.api.LinkAccountsAPITest,inputUserIsNotAPrimaryUserTest/0,FALSE,470,10,5,0,5,2,21,22,1,6,0,21,0,0,0,1,0,0,12,3,6,0,1,0,0,0,24,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\api\LinkAccountsAPITest.java,io.supertokens.test.accountlinking.api.LinkAccountsAPITest,canLinkUserBadInput/0,FALSE,172,11,6,0,6,10,19,64,1,8,0,19,0,0,0,5,4,12,31,12,8,2,2,0,0,0,38,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\passwordless\Passwordless.java,io.supertokens.passwordless.Passwordless$CreateCodeInfo,"CreateCodeInfo/8[java.lang.String,java.lang.String,java.lang.String,java.lang.String,io.supertokens.passwordless.PasswordlessLinkCodeSalt,java.lang.String,java.lang.String,java.lang.Long]",TRUE,924,3,2,1,1,1,0,5,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,2,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\passwordless\Passwordless.java,io.supertokens.passwordless.Passwordless$CreateCodeInfo,"generate/3[java.lang.String,java.lang.String,java.lang.String]",FALSE,944,3,4,1,3,1,3,5,1,2,3,3,1,1,0,0,0,0,0,0,2,0,0,0,0,0,15,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\passwordless\Passwordless.java,io.supertokens.passwordless.Passwordless$CreateCodeInfo,"generate/3[java.lang.String,io.supertokens.passwordless.PasswordlessDeviceId,io.supertokens.passwordless.PasswordlessLinkCodeSalt]",FALSE,952,8,12,2,10,2,10,13,1,7,3,10,0,0,0,1,0,0,0,0,8,0,1,0,0,0,22,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\passwordless\Passwordless.java,io.supertokens.passwordless.Passwordless$CreateCodeInfo,generate/1[java.lang.String],FALSE,931,4,4,1,3,1,2,8,1,3,1,2,1,1,0,0,0,0,0,2,3,0,0,0,0,0,20,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\featureflag\FeatureFlag.java,io.supertokens.featureflag.FeatureFlag,getPaidFeatureStats/0,FALSE,99,2,1,0,1,2,1,6,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,13,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\featureflag\FeatureFlag.java,io.supertokens.featureflag.FeatureFlag,"loadForAllTenants/3[io.supertokens.Main,java.util.List<io.supertokens.featureflag.AppIdentifier>,java.util.List<io.supertokens.featureflag.TenantIdentifier>]",FALSE,127,7,8,1,7,5,8,22,1,2,3,8,0,0,1,1,1,0,0,0,2,0,4,0,0,1,30,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\featureflag\FeatureFlag.java,io.supertokens.featureflag.FeatureFlag,getLicenseKey/0,FALSE,201,2,7,5,2,2,1,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\featureflag\FeatureFlag.java,io.supertokens.featureflag.FeatureFlag,"getInstance/2[io.supertokens.Main,io.supertokens.featureflag.AppIdentifier]",FALSE,116,4,16,14,2,1,2,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\featureflag\FeatureFlag.java,io.supertokens.featureflag.FeatureFlag,getEnabledFeatures/0,FALSE,159,4,41,36,5,4,5,12,4,0,0,5,0,0,0,2,0,0,0,0,0,0,1,0,0,0,11,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\featureflag\FeatureFlag.java,io.supertokens.featureflag.FeatureFlag,getEeFeatureFlagInstance/0,FALSE,209,2,8,8,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\featureflag\FeatureFlag.java,io.supertokens.featureflag.FeatureFlag,"FeatureFlag/2[io.supertokens.Main,java.lang.String]",TRUE,66,5,5,2,3,5,9,20,0,7,2,9,1,1,1,3,0,0,1,1,11,0,2,0,0,1,33,2,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\featureflag\FeatureFlag.java,io.supertokens.featureflag.FeatureFlag,"getNewEEFeatureFlagInterfaceInstance/2[io.supertokens.Main,io.supertokens.featureflag.AppIdentifier]",FALSE,49,3,3,2,1,4,5,17,2,3,2,5,0,0,0,2,0,0,0,0,4,0,2,0,0,0,14,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\featureflag\FeatureFlag.java,io.supertokens.featureflag.FeatureFlag,"initForBaseTenant/2[io.supertokens.Main,java.lang.String]",FALSE,121,4,4,1,3,1,2,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\featureflag\FeatureFlag.java,io.supertokens.featureflag.FeatureFlag,removeLicenseKeyAndSyncFeatures/0,FALSE,193,1,5,4,1,2,1,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,13,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\featureflag\FeatureFlag.java,io.supertokens.featureflag.FeatureFlag,"FeatureFlag/2[io.supertokens.Main,io.supertokens.featureflag.AppIdentifier]",TRUE,94,3,1,0,1,1,1,4,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,11,2,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\featureflag\FeatureFlag.java,io.supertokens.featureflag.FeatureFlag,syncFeatureFlagWithLicenseKey/0,FALSE,174,1,1,0,1,2,1,7,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,15,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\featureflag\FeatureFlag.java,io.supertokens.featureflag.FeatureFlag,setLicenseKeyAndSyncFeatures/1[java.lang.String],FALSE,184,1,33,32,1,2,1,7,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,16,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\featureflag\FeatureFlag.java,io.supertokens.featureflag.FeatureFlag,clearURLClassLoader/0,FALSE,214,1,9,9,0,3,1,10,0,0,0,1,0,0,0,1,1,0,0,0,1,0,2,0,0,0,11,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\featureflag\FeatureFlag.java,io.supertokens.featureflag.FeatureFlag,getInstance/1[io.supertokens.Main],FALSE,107,5,50,48,2,2,2,8,1,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,16,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\webserver\api\multitenancy\CreateOrUpdateConnectionUriDomainV2API.java,io.supertokens.webserver.api.multitenancy.CreateOrUpdateConnectionUriDomainV2API,CreateOrUpdateConnectionUriDomainV2API/1[io.supertokens.Main],TRUE,35,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\webserver\api\multitenancy\CreateOrUpdateConnectionUriDomainV2API.java,io.supertokens.webserver.api.multitenancy.CreateOrUpdateConnectionUriDomainV2API,getPath/0,FALSE,40,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\webserver\api\multitenancy\CreateOrUpdateConnectionUriDomainV2API.java,io.supertokens.webserver.api.multitenancy.CreateOrUpdateConnectionUriDomainV2API,"doPut/2[io.supertokens.webserver.api.multitenancy.HttpServletRequest,io.supertokens.webserver.api.multitenancy.HttpServletResponse]",FALSE,45,8,4,0,4,3,5,15,0,3,2,5,0,0,0,1,1,0,1,0,4,0,1,0,0,0,24,4,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\generator\ConfigGenerator.java,io.supertokens.test.multitenant.generator.ConfigGenerator,isOk/1[io.supertokens.test.multitenant.generator.ConfigGenerator.Expectation],FALSE,47,2,3,2,1,8,2,17,6,0,1,2,1,0,2,0,0,1,3,0,0,0,3,0,0,0,7,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\generator\ConfigGenerator.java,io.supertokens.test.multitenant.generator.ConfigGenerator,generate/1[java.lang.Class<?>],FALSE,113,2,5,4,1,1,1,3,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,8,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\generator\ConfigGenerator.java,io.supertokens.test.multitenant.generator.ConfigGenerator,"generate/2[java.lang.Class<?>,java.lang.Object[]]",FALSE,119,2,5,3,2,5,15,30,1,15,2,15,0,0,2,3,0,2,4,4,18,3,3,0,0,0,33,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\generator\ConfigGenerator.java,io.supertokens.test.multitenant.generator.ConfigGenerator,getExceptions/1[io.supertokens.test.multitenant.generator.ConfigGenerator.Expectation],FALSE,88,2,2,1,1,1,1,3,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\generator\ConfigGenerator.java,io.supertokens.test.multitenant.generator.ConfigGenerator,"matchExceptionInExpectation/2[java.lang.String,io.supertokens.test.multitenant.generator.ConfigGenerator.Expectation]",FALSE,65,2,3,2,1,10,3,22,8,0,2,3,1,0,2,0,0,1,4,0,0,0,3,0,0,0,8,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\generator\ConfigGenerator.java,io.supertokens.test.multitenant.generator.ConfigGenerator,"getExceptions/2[io.supertokens.test.multitenant.generator.ConfigGenerator.Expectation,java.util.ArrayList<java.lang.String>]",FALSE,92,2,3,2,1,6,3,18,1,0,2,3,1,0,2,0,0,1,3,0,0,0,2,0,0,0,5,10,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\webserver\api\jwt\JWKSAPI.java,io.supertokens.webserver.api.jwt.JWKSAPI,JWKSAPI/1[io.supertokens.Main],TRUE,45,1,1,1,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\webserver\api\jwt\JWKSAPI.java,io.supertokens.webserver.api.jwt.JWKSAPI,"doGet/2[io.supertokens.webserver.api.jwt.HttpServletRequest,io.supertokens.webserver.api.jwt.HttpServletResponse]",FALSE,55,9,3,0,3,2,10,14,0,3,2,10,0,0,0,0,1,0,3,1,3,0,1,0,0,0,43,4,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\webserver\api\jwt\JWKSAPI.java,io.supertokens.webserver.api.jwt.JWKSAPI,getPath/0,FALSE,50,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\ResourceDistributorTest.java,io.supertokens.test.ResourceDistributorTest$ResourceA,ResourceA/0,TRUE,39,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\emailverification\api\UnverifyEmailAPITest2_8.java,io.supertokens.test.emailverification.api.UnverifyEmailAPITest2_8,testSucceedUnverifyEmail/0,FALSE,74,6,3,0,3,2,13,19,1,6,0,13,1,1,0,1,0,1,12,0,5,0,2,0,0,1,17,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\emailverification\api\UnverifyEmailAPITest2_8.java,io.supertokens.test.emailverification.api.UnverifyEmailAPITest2_8,beforeEach/0,FALSE,47,2,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\emailverification\api\UnverifyEmailAPITest2_8.java,io.supertokens.test.emailverification.api.UnverifyEmailAPITest2_8,"unverifyEmail/2[io.supertokens.test.emailverification.api.Main,io.supertokens.test.emailverification.api.JsonObject]",FALSE,104,3,3,2,1,1,3,3,1,0,2,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,13,2,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\emailverification\api\UnverifyEmailAPITest2_8.java,io.supertokens.test.emailverification.api.UnverifyEmailAPITest2_8,testThrowBadRequestRequest/0,FALSE,52,6,3,0,3,3,6,16,1,3,0,6,1,1,0,1,1,0,0,1,2,0,2,0,0,1,17,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\emailverification\api\UnverifyEmailAPITest2_8.java,io.supertokens.test.emailverification.api.UnverifyEmailAPITest2_8,afterTesting/0,FALSE,42,2,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\webserver\api\totp\RemoveTotpDeviceAPI.java,io.supertokens.webserver.api.totp.RemoveTotpDeviceAPI,RemoveTotpDeviceAPI/1[io.supertokens.Main],TRUE,28,1,1,1,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\webserver\api\totp\RemoveTotpDeviceAPI.java,io.supertokens.webserver.api.totp.RemoveTotpDeviceAPI,getPath/0,FALSE,33,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\webserver\api\totp\RemoveTotpDeviceAPI.java,io.supertokens.webserver.api.totp.RemoveTotpDeviceAPI,"doPost/2[io.supertokens.webserver.api.totp.HttpServletRequest,io.supertokens.webserver.api.totp.HttpServletResponse]",FALSE,38,11,6,0,6,6,8,35,0,7,2,8,0,0,0,0,2,0,11,2,7,0,2,0,0,0,48,4,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\IpAllowDenyRegexTest.java,io.supertokens.test.IpAllowDenyRegexTest,CheckNoLoggingForNotAllowedAPIRoutes/0,FALSE,332,4,5,0,5,2,11,29,0,4,0,11,0,0,0,0,2,0,10,5,4,0,2,0,0,0,29,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\IpAllowDenyRegexTest.java,io.supertokens.test.IpAllowDenyRegexTest,CheckAllowAndDenyLocalhostWorks/0,FALSE,310,4,5,0,5,2,8,18,0,2,0,8,0,0,0,0,1,0,8,3,2,0,2,0,0,0,18,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\IpAllowDenyRegexTest.java,io.supertokens.test.IpAllowDenyRegexTest,EmptyStringIpDenyOrAllowIsNull/0,FALSE,72,4,6,0,6,4,10,14,0,2,0,10,0,0,0,3,0,3,5,1,2,0,1,0,0,0,18,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\IpAllowDenyRegexTest.java,io.supertokens.test.IpAllowDenyRegexTest,EmptyConfigIpDenyOrAllowIsNull/0,FALSE,91,4,6,0,6,4,10,14,0,2,0,10,0,0,0,3,0,3,5,1,2,0,1,0,0,0,18,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\IpAllowDenyRegexTest.java,io.supertokens.test.IpAllowDenyRegexTest,beforeEach/0,FALSE,52,2,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\IpAllowDenyRegexTest.java,io.supertokens.test.IpAllowDenyRegexTest,InvalidRegexErrorForIpAllow/0,FALSE,110,5,4,0,4,1,8,12,0,3,0,8,0,0,0,0,0,0,4,0,3,0,1,0,0,0,25,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\IpAllowDenyRegexTest.java,io.supertokens.test.IpAllowDenyRegexTest,CheckAllowLocalhostWorks/0,FALSE,163,4,6,0,6,1,9,45,0,12,0,9,0,0,0,0,0,0,24,8,12,0,1,0,0,0,15,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\IpAllowDenyRegexTest.java,io.supertokens.test.IpAllowDenyRegexTest,afterTesting/0,FALSE,47,2,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\IpAllowDenyRegexTest.java,io.supertokens.test.IpAllowDenyRegexTest,CheckThatIPFiltersAreTenantSpecific/0,FALSE,368,11,6,0,6,4,16,50,1,5,0,16,0,0,0,1,2,0,21,14,5,0,2,0,0,0,32,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\IpAllowDenyRegexTest.java,io.supertokens.test.IpAllowDenyRegexTest,InvalidRegexErrorForIpDeny/0,FALSE,126,5,4,0,4,1,8,12,0,3,0,8,0,0,0,0,0,0,4,0,3,0,1,0,0,0,25,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\IpAllowDenyRegexTest.java,io.supertokens.test.IpAllowDenyRegexTest,CheckAllowRegexWorks/0,FALSE,142,4,5,0,5,2,8,17,0,2,0,8,0,0,0,0,1,0,6,3,2,0,2,0,0,0,16,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\IpAllowDenyRegexTest.java,io.supertokens.test.IpAllowDenyRegexTest,CheckDenyLocalhostWorks/0,FALSE,229,4,6,0,6,5,9,65,0,8,0,9,0,0,0,0,4,0,24,12,8,0,2,0,0,0,16,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\IpAllowDenyRegexTest.java,io.supertokens.test.IpAllowDenyRegexTest,defaultIpDenyAllowIsNull/0,FALSE,57,3,5,0,5,4,9,10,0,2,0,9,0,0,0,3,0,3,1,1,2,0,0,0,0,0,15,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestApp5_0.java,io.supertokens.test.multitenant.api.TestApp5_0$Anonymous1,"doGet/2[io.supertokens.test.multitenant.api.HttpServletRequest,io.supertokens.test.multitenant.api.HttpServletResponse]",FALSE,337,3,0,0,0,2,4,9,0,0,2,4,0,0,0,0,1,0,0,1,0,0,1,0,0,0,16,4,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestApp5_0.java,io.supertokens.test.multitenant.api.TestApp5_0$Anonymous1,checkAPIKey/1[io.supertokens.test.multitenant.api.HttpServletRequest],FALSE,326,1,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestApp5_0.java,io.supertokens.test.multitenant.api.TestApp5_0$Anonymous1,getPath/0,FALSE,331,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,FALSE
